Name,X,Y,Z,DeltaX,DeltaY,DeltaZ,Alpha,Kuant
R7,0.01715822,0.3144658,1.471688,0.00639404,0.007332772,-0.0014745,48.91218072,2
R7,0.04460909,0.3419962,1.472182,0.02745087,0.02753046,0.000493407,45.0829403,2
R7,0.0505637,0.3470022,1.472298,0.005954612,0.005005985,0.000116706,40.053443,1
R7,0.05757767,0.3530394,1.471871,0.007013969,0.006037235,-0.000427485,40.72004188,1
R7,0.06356422,0.3589385,1.470699,0.005986549,0.005899072,-0.001172066,44.57831632,2
R7,0.1059137,0.4078197,1.474661,0.04234946,0.0488812,0.003962636,49.09515447,2
R7,0.1126204,0.4102111,1.477706,0.006706767,0.002391428,0.003044724,19.62467978,1
R7,0.1207982,0.4186277,1.47947,0.008177765,0.008416563,0.001764059,45.82444877,2
R7,0.1296197,0.4240043,1.48217,0.00882154,0.005376548,0.00270009,31.36145213,1
R7,0.1389042,0.4315718,1.484454,0.009284437,0.007567555,0.002284169,39.18277371,1
R7,0.1488911,0.4368675,1.487785,0.009986877,0.005295694,0.003330231,27.93545404,1
R7,0.2082229,0.4560397,1.499545,0.05933188,0.01917216,0.01176047,17.90741938,1
R7,0.2685882,0.4586945,1.504946,0.06036521,0.00265488,0.005400538,2.518262701,1
R7,0.2794085,0.4591086,1.506011,0.01082033,0.000414074,0.001065493,2.191531399,1
R7,0.2907391,0.4590656,1.508665,0.01133063,-4.30E-05,0.002653956,359.7825382,8
R7,0.3016235,0.4582552,1.509597,0.0108844,-0.000810385,0.00093174,355.7419686,8
R7,0.3129817,0.4544503,1.513127,0.0113582,-0.003804922,0.003530383,341.4794907,8
R7,0.3242504,0.4530493,1.514318,0.01126868,-0.001401007,0.00119102,352.9129245,8
R7,0.3358425,0.4481885,1.515945,0.01159212,-0.004860759,0.001626611,337.2509262,8
R7,0.4092351,0.3952434,1.536909,0.07339263,-0.05294514,0.02096403,324.1934755,8
R7,0.446972,0.2706477,1.560153,0.03773686,-0.1245957,0.0232439,286.8502222,7
R7,0.451631,0.2428922,1.56085,0.004658967,-0.02775548,0.000697017,279.5286981,7
R7,0.4535689,0.2300304,1.560058,0.001937926,-0.01286177,-0.000791311,278.5684932,7
R7,0.4553323,0.217236,1.560823,0.001763374,-0.01279446,0.00076437,277.8472527,7
R7,0.453542,0.2050245,1.559434,-0.001790255,-0.0122115,-0.001389146,261.6596222,6
R7,0.4523139,0.1941034,1.557982,-0.001228154,-0.01092103,-0.001451969,263.5836062,6
R8,-0.002411964,0.2556847,1.514255,-0.002411964,0.2556847,1.514255,90.54047527,3
R8,-0.003365045,0.2574016,1.515914,-0.000953081,0.001716912,0.001659036,119.0352479,3
R8,-0.004011231,0.2606729,1.516758,-0.000646186,0.003271341,0.000844002,101.1737621,3
R8,-0.004391816,0.2629638,1.517096,-0.000380585,0.002290845,0.000337839,99.43255818,3
R8,-0.005489055,0.26785,1.518124,-0.001097239,0.00488627,0.001027942,102.6561426,3
R8,-0.005350387,0.2711017,1.519164,0.000138667,0.003251612,0.001039743,87.55805872,2
R8,-0.004572823,0.2763015,1.518099,0.000777565,0.00519982,-0.001064539,81.49519095,2
R8,0.000512998,0.2974922,1.516257,0.005085821,0.02119076,-0.001842022,76.50416804,2
R8,0.0125157,0.3345957,1.518677,0.0120027,0.03710344,0.002419233,72.07397318,2
R8,0.01440279,0.3399773,1.520092,0.00188709,0.005381614,0.001414895,70.67652609,2
R8,0.01761114,0.345569,1.52219,0.003208353,0.00559172,0.002098918,60.15415234,2
R8,0.02113094,0.3535379,1.52351,0.003519794,0.007968932,0.001319408,66.16945336,2
R8,0.02372676,0.3590234,1.526689,0.002595825,0.005485415,0.003179431,64.67540675,2
R8,0.02702385,0.3666615,1.528088,0.003297087,0.007638186,0.001398325,66.65215256,2
R8,0.04202737,0.3959758,1.532747,0.01500352,0.02931425,0.004659414,62.89587938,2
R8,0.06883482,0.4201911,1.542165,0.02680745,0.02421528,0.009417892,42.09163312,1
R8,0.07475855,0.4264277,1.544378,0.005923733,0.006236643,0.002212763,46.47400598,2
R8,0.0813563,0.4315966,1.547849,0.00659775,0.005168915,0.003471613,38.07642786,1
R8,0.08838226,0.4369847,1.551719,0.007025957,0.005388051,0.003869772,37.48380048,1
R8,0.09568366,0.4425797,1.553697,0.007301398,0.005594999,0.001977682,37.46263791,1
R8,0.1032985,0.4479479,1.556561,0.007614851,0.005368233,0.002863765,35.18264564,1
R8,0.1946379,0.4953982,1.574077,0.09133942,0.0474503,0.01751626,27.45161556,1
R8,0.2018549,0.4962424,1.572947,0.00721699,0.000844151,-0.001129866,6.671410074,1
R8,0.2102161,0.4961981,1.571039,0.008361205,-4.42E-05,-0.001907706,359.6969364,8
R8,0.218967,0.4967106,1.569296,0.008750916,0.000512451,-0.001742721,3.351395489,1
R8,0.2282905,0.4963052,1.569188,0.009323463,-0.000405371,-0.000108123,357.5104272,8
R8,0.2377715,0.4967973,1.567768,0.009480968,0.000492066,-0.001420021,2.971008581,1
R8,0.2854829,0.5005257,1.564166,0.04771145,0.00372842,-0.003602266,4.468308455,1
R8,0.3043774,0.4978676,1.564953,0.01889446,-0.002658099,0.000787139,351.9921026,8
R8,0.3137906,0.4970595,1.565886,0.009413183,-0.00080812,0.000932455,355.0932003,8
R8,0.3233256,0.4936578,1.565799,0.009535074,-0.003401726,-8.67E-05,340.3656703,8
R8,0.3338442,0.4927298,1.5665,0.01051861,-0.000927925,0.000701308,354.9585626,8
R8,0.3446259,0.4893095,1.56792,0.01078171,-0.003420353,0.00142014,342.3990675,8
R8,0.3549542,0.4851096,1.568557,0.01032829,-0.004199862,0.000636816,337.8715355,8
R8,0.365109,0.4788392,1.569452,0.01015472,-0.006270409,0.000895023,328.3052033,8
R8,0.4091917,0.4526342,1.572765,0.0440827,-0.02620503,0.003312349,329.2705672,8
R8,0.4171443,0.4473132,1.572737,0.007952631,-0.005321026,-2.78E-05,326.2139146,8
R8,0.4269114,0.4412943,1.575248,0.009767056,-0.006018817,0.002510667,328.3571062,8
R8,0.4345465,0.432988,1.574088,0.007635176,-0.008306354,-0.001159787,312.5891292,7
R8,0.4357069,0.4209478,1.574622,0.001160383,-0.01204017,0.000533819,275.5049342,7
R9,-0.01463366,0.323803,1.446252,-0.000906868,0.004500449,-0.000134707,101.3928823,3
R9,-0.01449081,0.3309321,1.445529,0.000142852,0.007129043,-0.000722647,88.8520605,2
R9,-0.01242006,0.3447046,1.438237,0.002070752,0.01377249,-0.007292271,81.44938667,2
R9,-0.0119457,0.3491034,1.438916,0.000474358,0.004398823,0.000679374,83.8451519,2
R9,-0.01175382,0.3529081,1.439245,0.000191882,0.003804684,0.000328183,87.11283801,2
R9,-0.01127551,0.3548124,1.440577,0.000478305,0.001904368,0.001332641,75.90111163,2
R9,-0.01092378,0.3597967,1.441928,0.000351733,0.00498426,0.00135088,85.96340482,2
R9,-0.006621946,0.3838609,1.446883,0.004301834,0.02406415,0.004954576,79.86456625,2
R9,-0.004136716,0.3893573,1.44826,0.002485231,0.005496472,0.001377225,65.66988537,2
R9,-0.000649684,0.3978273,1.450285,0.003487032,0.008469969,0.00202477,67.62334865,2
R9,0.002812314,0.4073717,1.45378,0.003461997,0.009544402,0.003495216,70.06300581,2
R9,0.0173163,0.4422027,1.45842,0.01450398,0.03483099,0.004640341,67.39265623,2
R9,0.05721638,0.4856772,1.471284,0.03990008,0.04347447,0.01286387,47.45485138,2
R9,0.07472344,0.4928352,1.476081,0.01750707,0.007158041,0.004796982,22.23797074,1
R9,0.08465587,0.4980501,1.47798,0.009932429,0.00521493,0.001899123,27.70130323,1
R9,0.09405119,0.5026532,1.479595,0.009395316,0.004603058,0.001614809,26.10167301,1
R9,0.1030798,0.5073355,1.482148,0.009028651,0.004682362,0.002552867,27.41177269,1
R9,0.1127276,0.5157255,1.485269,0.009647764,0.00838995,0.00312078,41.01108205,1
R9,0.1210907,0.5186662,1.48609,0.00836312,0.002940714,0.000820875,19.37314373,1
R9,0.1306464,0.5222029,1.486986,0.009555712,0.003536701,0.000896096,20.31020925,1
R9,0.1390961,0.526549,1.48932,0.008449644,0.004346073,0.002334714,27.21901689,1
R9,0.1490667,0.5277906,1.490424,0.00997062,0.001241624,0.001103878,7.098402149,1
R9,0.1769826,0.5351404,1.492126,0.02791592,0.007349789,0.001701355,14.75026991,1
R9,0.242612,0.5311185,1.492463,0.06562938,-0.004021883,0.000337124,356.4932001,8
R9,0.2530535,0.5278168,1.492388,0.01044151,-0.00330168,-7.51E-05,342.4526738,8
R9,0.2652917,0.5261188,1.492114,0.01223817,-0.001698077,-0.000273824,352.1005026,8
R9,0.2778282,0.5229115,1.492885,0.01253653,-0.003207207,0.000770807,345.6498628,8
R9,0.2901616,0.5188846,1.493373,0.01233333,-0.004026949,0.000488281,341.9176494,8
R9,0.3038099,0.5164493,1.494258,0.01364833,-0.002435267,0.000885248,349.8831998,8
R9,0.3179175,0.5092302,1.496911,0.01410764,-0.007219136,0.002652764,332.900348,8
R9,0.3296135,0.5018191,1.497789,0.01169601,-0.007411063,0.000878215,327.6400064,8
R9,0.3417761,0.4914444,1.498551,0.01216257,-0.0103747,0.000761867,319.5357458,8
R9,0.3541906,0.4821307,1.499192,0.01241454,-0.009313732,0.000640512,323.121753,8
R9,0.3650244,0.4742282,1.500867,0.0108338,-0.007902503,0.001675963,323.891852,8
R9,0.3771437,0.4671542,1.502618,0.01211923,-0.007073969,0.001750112,329.7279807,8
R9,0.4639335,0.3721035,1.512024,0.08678982,-0.09505078,0.009405971,312.3988596,7
R9,0.4079873,0.2938513,1.50615,-0.05594617,-0.07825217,-0.005874038,234.4372338,6
R9,0.4119454,0.2869857,1.50543,0.003958046,-0.006865621,-0.00071907,299.963546,7
R9,0.4429198,0.2749617,1.505166,0.03097442,-0.01202399,-0.000264287,338.7842376,8
R9,0.4577319,0.2590305,1.507313,0.01481214,-0.01593119,0.002146482,312.9153674,7
