Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R8,0.3112538,0.5198829,1.40252,0.0343574,-0.0043537,352.7780861,8
R8,0.3740337,0.490447,1.397434,0.0627799,-0.0294359,334.8793128,8
R8,0.3797098,0.4858778,1.395648,0.0056761,-0.0045692,321.1663056,8
R8,0.3854132,0.4800336,1.395758,0.0057034,-0.0058442,314.3014266,8
R8,0.3927965,0.4732568,1.394827,0.0073833,-0.0067768,317.4525719,8
R8,0.3999648,0.4669476,1.393763,0.0071683,-0.0063092,318.6472861,8
R8,0.4065241,0.4622366,1.393997,0.0065593,-0.004711,324.3134544,8
R8,0.4112274,0.455169,1.393736,0.0047033,-0.0070676,303.6427101,7
R8,0.4186441,0.4506195,1.393106,0.0074167,-0.0045495,328.4745071,8
R8,0.4239753,0.4433506,1.392704,0.0053312,-0.0072689,306.2572889,7
R8,0.4298277,0.4354293,1.392393,0.0058524,-0.0079213,306.4576605,7
R8,0.4343839,0.4281059,1.392431,0.0045562,-0.0073234,301.8875079,7
R8,0.4621127,0.3431558,1.392331,0.0277288,-0.0849501,288.0773454,7
R8,0.492236,0.2475778,1.379896,0.0301233,-0.095578,287.493278,7
R8,0.492083,0.2267185,1.36576,-0.000153,-0.0208593,269.5797511,7
R8,0.4718196,0.2215274,1.367961,-0.0202634,-0.0051911,194.3690739,5
R9,-0.07259659,0.2664582,1.406264,-0.54441619,0.0449308,175.2820577,4
R9,-0.07523707,0.2700634,1.407608,-0.00264048,0.0036052,126.2193734,3
R9,-0.07709517,0.2730996,1.40632,-0.0018581,0.0030362,121.4658854,3
R9,-0.07943837,0.2755636,1.407232,-0.0023432,0.002464,133.5605188,3
R9,-0.07979633,0.2763472,1.406794,-0.00035796,0.0007836,114.5516175,3
R9,-0.08109874,0.2785066,1.406431,-0.00130241,0.0021594,121.0956545,3
R9,-0.08120202,0.2824411,1.406835,-0.00010328,0.0039345,91.50365981,3
R9,-0.08028504,0.2814213,1.40612,0.00091698,-0.0010198,311.9611278,7
R9,-0.07966566,0.2975216,1.411627,0.00061938,0.0161003,87.79691256,2
R9,-0.07983844,0.3149453,1.41587,-0.00017278,0.0174237,90.568148,3
R9,-0.07832054,0.3229136,1.414863,0.0015179,0.0079683,79.21481001,2
R9,-0.07673735,0.3296592,1.416807,0.00158319,0.0067456,76.79175774,2
R9,-0.07466392,0.3361602,1.416726,0.00207343,0.006501,72.31042893,2
R9,-0.0722097,0.342233,1.41795,0.00245422,0.0060728,67.99473192,2
R9,0.00272593,0.4377258,1.421721,0.07493563,0.0954928,51.87782069,2
R9,0.008993874,0.4399174,1.422759,0.006267944,0.0021916,19.2722882,1
R9,0.01629082,0.4436335,1.423045,0.007296946,0.0037161,26.98828142,1
R9,0.02405182,0.4484797,1.424377,0.007761,0.0048462,31.98188583,1
R9,0.1944032,0.4803886,1.422391,0.17035138,0.0319089,10.60926289,1
R9,0.2649956,0.4694798,1.422791,0.0705924,-0.0109088,351.2154421,8
R9,0.2729658,0.4683272,1.423639,0.0079702,-0.0011526,351.7712923,8
R9,0.2813305,0.4634478,1.423207,0.0083647,-0.0048794,329.7436054,8
R9,0.2901482,0.4585666,1.422513,0.0088177,-0.0048812,331.0324726,8
R9,0.2997371,0.4544293,1.42233,0.0095889,-0.0041373,336.6613656,8
R9,0.3068941,0.4483928,1.422541,0.007157,-0.0060365,319.8543777,8
R9,0.3147446,0.4454824,1.421439,0.0078505,-0.0029104,339.6588474,8
R9,0.3220915,0.4407937,1.421724,0.0073469,-0.0046887,327.4544885,8
R9,0.3425558,0.4274471,1.42086,0.0204643,-0.0133466,326.8880346,8
R9,0.3650423,0.4071082,1.421937,0.0224865,-0.0203389,317.8708529,8
R9,0.3704389,0.4005295,1.421671,0.0053966,-0.0065787,309.36251,7
R9,0.3739539,0.3944331,1.421736,0.003515,-0.0060964,299.9664496,7
R9,0.377622,0.3869356,1.42162,0.0036681,-0.0074975,296.069872,7
R9,0.3795059,0.3781332,1.420584,0.0018839,-0.0088024,282.0802648,7
R9,0.3805749,0.3683765,1.419583,0.001069,-0.0097567,276.2527132,7
R9,0.3726155,0.3513354,1.419839,-0.0079594,-0.0170411,244.9640958,6
R9,0.3641408,0.288884,1.419606,-0.0084747,-0.0624514,262.2721262,6
R9,0.3625236,0.280932,1.416776,-0.0016172,-0.007952,258.5045159,6
R9,0.374626,0.2778311,1.413943,0.0121024,-0.0031009,345.6287318,8
R9,0.369597,0.2671883,1.411208,-0.005029,-0.0106428,244.7080465,6
R9,0.409703,0.2766777,1.406288,0.040106,0.0094894,13.31182919,1
