Name,X,Y,Z,DeltaX,DeltaY,DeltaZ,Alpha,Kuant
R7,0.1448186,0.2974783,1.508688,0.05236262,0.002080858,0.01005983,2.275701256,1
R7,0.1480309,0.2973326,1.509325,0.003212377,-0.000145704,0.000637293,357.4030185,8
R7,0.1505887,0.2981948,1.508886,0.002557769,0.000862211,-0.000438571,18.62870145,1
R7,0.1541045,0.298177,1.508869,0.00351581,-1.78E-05,-1.74E-05,359.7100534,8
R7,0.1582596,0.2977451,1.508166,0.00415504,-0.000431895,-0.000703096,354.065706,8
R7,0.1630161,0.2981251,1.50868,0.004756585,0.000380039,0.000513673,4.568085143,1
R7,0.1715053,0.2974489,1.507292,0.008489177,-0.000676274,-0.001388073,355.4452585,8
R7,0.1764685,0.2972805,1.506997,0.00496316,-0.000168383,-0.000294209,358.0568948,8
R7,0.1959667,0.2978373,1.504669,0.01949823,0.000556827,-0.002328277,1.635796958,1
R7,0.2082376,0.2984748,1.502717,0.01227094,0.000637442,-0.001951575,2.973686711,1
R7,0.2120287,0.2985748,1.502248,0.003791094,0.000100017,-0.000469208,1.511226078,1
R7,0.2164071,0.298807,1.502649,0.004378393,0.00023222,0.000400305,3.035989215,1
R7,0.2229826,0.2987644,1.500803,0.00657548,-4.26E-05,-0.001845121,359.6289167,8
R7,0.2269923,0.2987028,1.501546,0.004009709,-6.16E-05,0.000742555,359.1202565,8
R7,0.2309298,0.2982107,1.500362,0.003937438,-0.000492185,-0.001183987,352.8749027,8
R7,0.2349382,0.2981486,1.500334,0.004008457,-6.20E-05,-2.85E-05,359.1131675,8
R7,0.2772952,0.2867109,1.496078,0.04235698,-0.01143768,-0.004255652,344.8887917,8
R7,0.2791041,0.2866203,1.494799,0.001808912,-9.06E-05,-0.001279116,357.1318047,8
R7,0.2803556,0.2864139,1.495435,0.001251489,-0.000206351,0.000636101,350.6370501,8
R7,0.2838467,0.2873692,1.495816,0.003491104,0.000955224,0.000380993,15.30253495,1
R7,0.2867065,0.2873901,1.497245,0.002859771,2.09E-05,0.001429319,0.419151323,1
R7,0.2905013,0.2872111,1.496999,0.003794849,-0.000179023,-0.000246167,357.299065,8
R7,0.2954119,0.2873257,1.497322,0.004910529,0.000114679,0.0003227,1.337828519,1
R7,0.299598,0.2874582,1.498124,0.004186183,0.000132442,0.000802755,1.812106316,1
R7,0.3046655,0.2908532,1.49995,0.005067497,0.003395021,0.001825809,33.82050895,1
R7,0.3093656,0.2909478,1.500373,0.004700035,9.46E-05,0.000423193,1.152975127,1
R7,0.3704979,0.2875182,1.510686,0.06113231,-0.003429592,0.01031232,356.7890076,8
R7,0.3731375,0.2852173,1.509219,0.002639621,-0.002300948,-0.001467228,318.9214562,8
R8,-0.03176046,0.2784823,1.385682,-0.03176046,0.2784823,1.385682,96.50637944,3
R8,-0.03196725,0.2821119,1.387411,-0.000206795,0.003629625,0.001729131,93.26084995,3
R8,-0.0315145,0.2850753,1.387717,0.000452749,0.002963424,0.000305772,81.31356859,2
R8,-0.03159307,0.2867189,1.38739,-7.86E-05,0.001643598,-0.000327587,92.73660884,3
R8,-0.0322822,0.2884648,1.387852,-0.000689134,0.001745909,0.000462771,111.539823,3
R8,-0.0329665,0.2929121,1.386894,-0.000684299,0.004447222,-0.000958204,98.74755423,3
R8,-0.03477478,0.3112481,1.381652,-0.001808286,0.01833603,-0.005242467,95.63225607,3
R8,-0.02825241,0.3182075,1.37916,0.006522376,0.006959409,-0.002491832,46.85668151,2
R8,-0.0258198,0.3192135,1.379317,0.002432613,0.001006037,0.000157476,22.46814213,1
R8,-0.02314232,0.3194822,1.379511,0.002677472,0.000268698,0.000193596,5.73073099,1
R8,-0.01899917,0.3205678,1.379602,0.004143152,0.001085609,9.13E-05,14.68283465,1
R8,-0.01446129,0.3206671,1.379522,0.004537876,9.93E-05,-8.06E-05,1.253214761,1
R8,-0.008430921,0.3202256,1.379056,0.006030374,-0.000441551,-0.000465989,355.8122079,8
R8,-0.002823047,0.3226424,1.379691,0.005607874,0.00241679,0.000635266,23.31428707,1
R8,0.003918828,0.322511,1.381112,0.006741875,-0.000131309,0.001421094,358.8842124,8
R8,0.03398712,0.3226544,1.386074,0.03006829,0.000143379,0.004961729,0.273209727,1
R8,0.1058148,0.3168601,1.393634,0.0718277,-0.005794346,0.007560253,355.3879324,8
R8,0.1139294,0.3195509,1.395306,0.008114539,0.002690822,0.001672268,18.34578095,1
R8,0.1194052,0.3202645,1.395937,0.005475879,0.000713646,0.000630736,7.425248434,1
R8,0.1237983,0.3200725,1.397357,0.004393086,-0.000192046,0.001420259,357.4968768,8
R8,0.1900128,0.3111559,1.398685,0.06621444,-0.008916646,0.001327991,352.3305069,8
R8,0.1940921,0.3121041,1.398758,0.004079372,0.000948221,7.26E-05,13.08562151,1
R8,0.1991642,0.312792,1.398737,0.005072102,0.000687927,-2.12E-05,7.723870725,1
R8,0.2055345,0.311681,1.399642,0.006370261,-0.001111031,0.000904799,350.1066121,8
R8,0.2114255,0.3115529,1.398792,0.005891025,-0.00012809,-0.000849485,358.7543962,8
R8,0.2245916,0.3105639,1.398728,0.01316603,-0.00098902,-6.44E-05,355.7040628,8
R8,0.2306943,0.3090286,1.39927,0.006102726,-0.001535267,0.000542522,345.8790877,8
R8,0.2363641,0.3059083,1.399305,0.005669773,-0.003120303,3.43E-05,331.1742511,8
R8,0.373546,0.3019767,1.431141,0.137182,-0.003931582,0.03183615,358.3583749,8
R8,0.3811122,0.3054289,1.431991,0.007566154,0.003452152,0.000850678,24.52543355,1
R8,0.3849711,0.3057537,1.433126,0.003858894,0.000324816,0.001134276,4.811427948,1
R8,0.3868706,0.3055773,1.434026,0.001899511,-0.0001764,0.000900269,354.6943899,8
R8,0.4496258,0.299952,1.438804,0.06275523,-0.005625248,0.004778266,354.8778153,8
R8,0.4506921,0.299364,1.438646,0.001066267,-0.000588,-0.000157714,331.1251784,8
R8,0.4511084,0.2988874,1.438279,0.000416368,-0.000476599,-0.00036788,311.1412519,7
R8,0.4518175,0.2962891,1.438518,0.000709087,-0.002598315,0.000239611,285.2644638,7
R8,0.453479,0.2954515,1.438859,0.001661509,-0.000837624,0.000340819,333.2457484,8
R8,0.4542137,0.2933618,1.440202,0.000734687,-0.002089649,0.001343012,289.3708522,7
R8,0.4562032,0.2938406,1.441773,0.001989454,0.000478715,0.001570702,13.52965149,1
R8,0.4573838,0.2947436,1.443454,0.001180589,0.00090307,0.001680851,37.41352143,1
R9,0.056995,0.3456887,1.401246,0.056995,0.3456887,1.401246,80.63765568,2
R9,0.05931728,0.3452096,1.399071,0.002322286,-0.000479132,-0.002174973,348.3423632,8
R9,0.06310555,0.3471885,1.396799,0.00378827,0.001978904,-0.002272725,27.5815181,1
R9,0.06646792,0.3462429,1.397116,0.003362365,-0.000945628,0.000317812,344.2919537,8
R9,0.07192399,0.3444191,1.395369,0.005456068,-0.001823813,-0.001747847,341.5166402,8
R9,0.0767559,0.3480211,1.39454,0.004831918,0.003602028,-0.000828385,36.7032572,1
R9,0.1311548,0.3568703,1.389776,0.0543989,0.008849204,-0.004764318,9.239514142,1
R9,0.1391396,0.3561962,1.392297,0.007984757,-0.000674099,0.002521276,355.1743501,8
R9,0.1437222,0.3562923,1.393381,0.004582644,9.61E-05,0.001083612,1.201869374,1
R9,0.1507979,0.3566231,1.393935,0.007075697,0.000330806,0.000553966,2.676765925,1
R9,0.1572668,0.3563497,1.393408,0.006468862,-0.000273466,-0.000527024,357.5793069,8
R9,0.1649197,0.3568888,1.39444,0.007652968,0.000539124,0.001032114,4.029623934,1
R9,0.1729549,0.3569176,1.393281,0.008035153,2.88E-05,-0.001159072,0.205283388,1
R9,0.1809299,0.356694,1.39227,0.007975012,-0.000223637,-0.001010299,358.3937233,8
R9,0.2559395,0.361912,1.394438,0.07500964,0.005218029,0.00216794,3.979357433,1
R9,0.2664903,0.3617042,1.392208,0.01055077,-0.000207782,-0.002230644,358.8717903,8
R9,0.2734846,0.3611888,1.390255,0.006994307,-0.000515431,-0.001952887,355.7853228,8
R9,0.2801436,0.3592703,1.390381,0.006659001,-0.001918435,0.000125885,343.9284931,8
R9,0.2926926,0.3604538,1.388534,0.01254898,0.00118342,-0.001846552,5.387293212,1
R9,0.2998003,0.3606099,1.389254,0.007107705,0.000156194,0.000719786,1.25888973,1
R9,0.3784354,0.3638091,1.402382,0.07863507,0.00319916,0.01312828,2.329715445,1
R9,0.379342,0.364122,1.403149,0.000906676,0.000312924,0.000766754,19.04127536,1
R9,0.3820612,0.3647537,1.403188,0.002719194,0.00063163,3.87E-05,13.07709381,1
R9,0.3823386,0.3635625,1.403419,0.00027734,-0.001191199,0.000231385,283.1063745,7
R9,0.3862598,0.3617855,1.403874,0.003921241,-0.001776963,0.000454545,335.6217049,8
R9,0.3902402,0.3616323,1.404383,0.003980368,-0.000153214,0.000509739,357.7956393,8
R9,0.3942095,0.3612517,1.405011,0.003969282,-0.000380546,0.000627875,354.5236351,8
R9,0.402295,0.3607982,1.406043,0.008085549,-0.000453532,0.001031518,356.78955,8
R9,0.4062877,0.3588749,1.406986,0.003992647,-0.001923323,0.000943422,334.2791268,8
R9,0.4149617,0.3588471,1.408345,0.008673996,-2.78E-05,0.00135839,359.8165288,8
R9,0.4219251,0.3596837,1.409927,0.006963432,0.000836611,0.001582742,6.850876132,1
R9,0.4257171,0.3595779,1.410156,0.003791988,-0.000105858,0.000228167,358.4009363,8
R9,0.442068,0.3576494,1.415164,0.0163509,-0.001928449,0.005007982,353.2735262,8
R9,0.4467693,0.3581131,1.4162,0.004701346,0.000463665,0.001036167,5.632511493,1
R9,0.4504886,0.3582516,1.416925,0.0037193,0.000138491,0.000725508,2.132473438,1
R9,0.4521013,0.3577348,1.417841,0.001612723,-0.000516802,0.000915408,342.2317817,8
R9,0.4562581,0.3581586,1.419154,0.004156798,0.000423819,0.00131321,5.821645719,1
R9,0.4604939,0.3589745,1.421398,0.004235744,0.000815898,0.002243876,10.90290168,1
R9,0.4644518,0.359448,1.42226,0.003957868,0.00047347,0.000862241,6.821727726,1
R9,0.4677181,0.3596694,1.423813,0.003266335,0.000221431,0.001553535,3.878260131,1
