Name,X,Y,Z,DeltaX,Deltay,Alpha,Kuant
R6,0.04730631,0.2797898,1.280155,0.00066292,0.0080688,85.3032171,2
R6,0.04904449,0.2865037,1.279277,0.00173818,0.0067139,75.48522379,2
R6,0.0503431,0.2890538,1.279166,0.00129861,0.0025501,63.01303782,2
R6,0.05133212,0.2958962,1.278931,0.00098902,0.0068424,81.77526781,2
R6,0.05238452,0.3003372,1.277971,0.0010524,0.004441,76.66833207,2
R6,0.05736953,0.3121961,1.276411,0.00498501,0.0118589,67.20005148,2
R6,0.05899633,0.3227826,1.279352,0.0016268,0.0105865,81.26384267,2
R6,0.07109509,0.3450559,1.28461,0.01209876,0.0222733,61.48938246,2
R6,0.07706045,0.3514209,1.28484,0.00596536,0.006365,46.85636693,2
R6,0.0806246,0.3550868,1.284522,0.00356415,0.0036659,45.80628222,2
R6,0.08482919,0.3588161,1.284354,0.00420459,0.0037293,41.57171898,1
R6,0.08878426,0.3653353,1.285405,0.00395507,0.0065192,58.75563805,2
R6,0.09430595,0.367522,1.284164,0.00552169,0.0021867,21.60455923,1
R6,0.09887462,0.3720703,1.283622,0.00456867,0.0045483,44.87198454,2
R6,0.1038104,0.3747481,1.282298,0.00493578,0.0026778,28.48108092,1
R6,0.151506,0.4021992,1.282545,0.0476956,0.0274511,29.92248626,1
R6,0.1777519,0.4164729,1.286965,0.0262459,0.0142737,28.53933494,1
R6,0.1861184,0.4186362,1.286974,0.0083665,0.0021633,14.49727822,1
R6,0.199996,0.4108067,1.286464,0.0138776,-0.0078295,330.5690664,8
R6,0.2153153,0.4125852,1.287683,0.0153193,0.0017785,6.622130318,1
R6,0.2268135,0.4246707,1.290573,0.0114982,0.0120855,46.4265301,2
R6,0.2350268,0.426585,1.292266,0.0082133,0.0019143,13.11988577,1
R6,0.2412312,0.4265459,1.294509,0.0062044,-3.91E-05,359.638928,8
R6,0.3748739,0.351911,1.305936,0.1336427,-0.0746349,330.8181278,8
R6,0.382309,0.3442358,1.306017,0.0074351,-0.0076752,314.0896568,8
R6,0.4013293,0.3488864,1.308179,0.0190203,0.0046506,13.73966031,1
R6,0.4097368,0.3418476,1.309193,0.0084075,-0.0070388,320.0637659,8
R6,0.4167589,0.3324985,1.309357,0.0070221,-0.0093491,306.9101773,7
R6,0.4122915,0.3246013,1.3078,-0.0044674,-0.0078972,240.5034119,6
R6,0.4142771,0.228925,1.303379,0.0019856,-0.0956763,271.1889065,7
R6,0.4151247,0.2266411,1.302975,0.0008476,-0.0022839,290.3608759,7
R6,0.4153734,0.2222415,1.303727,0.0002487,-0.0043996,273.235365,7
R6,0.4156059,0.2191708,1.303181,0.0002325,-0.0030707,274.3299247,7
R7,-0.02685587,0.2834835,1.271511,-0.44246177,0.0643127,171.7298614,4
R7,-0.02300935,0.3156579,1.267091,0.00384652,0.0321744,83.18252129,2
R7,-0.02148797,0.3194466,1.268603,0.00152138,0.0037887,68.12171412,2
R7,-0.01779975,0.3251236,1.268807,0.00368822,0.005677,56.98911818,2
R7,-0.01461711,0.3284295,1.269183,0.00318264,0.0033059,46.08829235,2
R7,-0.01054276,0.3332069,1.268401,0.00407435,0.0047774,49.54118263,2
R7,-0.006404646,0.3383003,1.268635,0.004138114,0.0050934,50.90799437,2
R7,0.05156289,0.4084171,1.264415,0.057967536,0.0701168,50.41850092,2
R7,0.05642295,0.4116338,1.264702,0.00486006,0.0032167,33.49915119,1
R7,0.06345019,0.4126325,1.264705,0.00702724,0.0009987,8.088616919,1
R7,0.07006194,0.4153303,1.264908,0.00661175,0.0026978,22.1969899,1
R7,0.07759294,0.4203011,1.264879,0.007531,0.0049708,33.42661298,1
R7,0.08440173,0.4239008,1.266008,0.00680879,0.0035997,27.8647028,1
R7,0.09228759,0.4269893,1.266437,0.00788586,0.0030885,21.38781336,1
R7,0.09946135,0.4277747,1.268154,0.00717376,0.0007854,6.247991454,1
R7,0.1364124,0.4446148,1.278044,0.03695105,0.0168401,24.50068863,1
R7,0.1774224,0.4529105,1.294654,0.04101,0.0082957,11.43575188,1
R7,0.1829443,0.4539933,1.296778,0.0055219,0.0010828,11.09446751,1
R7,0.1887954,0.4548348,1.298922,0.0058511,0.0008415,8.184109441,1
R7,0.1941331,0.4556026,1.300319,0.0053377,0.0007678,8.185547393,1
R7,0.2003279,0.4559072,1.302501,0.0061948,0.0003046,2.814981906,1
R7,0.2083239,0.4547519,1.303069,0.007996,-0.0011553,351.7785291,8
R7,0.2178051,0.4545839,1.305143,0.0094812,-0.000168,358.9848665,8
R7,0.2252795,0.4523263,1.306519,0.0074744,-0.0022576,343.1933572,8
R7,0.293139,0.4164819,1.310272,0.0678595,-0.0358444,332.1563177,8
R7,0.2971951,0.4119115,1.309483,0.0040561,-0.0045704,311.5881434,7
R7,0.303189,0.406819,1.309356,0.0059939,-0.0050925,319.648313,8
R7,0.3079425,0.4003866,1.309378,0.0047535,-0.0064324,306.4641499,7
R7,0.3132082,0.3957294,1.310305,0.0052657,-0.0046572,318.5091433,8
