Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R8,0.347715,0.2971994,1.222256,-0.0047955,-0.001323,195.4233099,5
R8,0.3409447,0.3001375,1.221951,-0.0067703,0.0029381,156.5406534,4
R8,0.3319674,0.3028202,1.221667,-0.0089773,0.0026827,163.3621978,4
R8,0.322036,0.3025165,1.222892,-0.0099314,-0.0003037,181.7515463,5
R8,0.3115451,0.3053117,1.222352,-0.0104909,0.0027952,165.0806849,4
R8,0.301525,0.3082487,1.224001,-0.0100201,0.002937,163.6635667,4
R8,0.2907118,0.3098287,1.225299,-0.0108132,0.00158,171.6869015,4
R8,0.2791685,0.3108585,1.226993,-0.0115433,0.0010298,174.9020292,4
R8,0.1357917,0.3044847,1.242347,-0.1433768,-0.0063738,182.5454017,5
R8,0.1289869,0.3064879,1.242293,-0.0068048,0.0020032,163.5966027,4
R8,0.1179923,0.3049241,1.241966,-0.0109946,-0.0015638,188.0950796,5
R8,0.1069307,0.303226,1.24133,-0.0110616,-0.0016981,188.7275174,5
R8,0.09598123,0.302094,1.239902,-0.01094947,-0.001132,185.9024973,5
R8,0.08561829,0.3035555,1.238799,-0.01036294,0.0014615,171.9724386,4
R8,0.07569611,0.3072231,1.239496,-0.00992218,0.0036676,159.713847,4
R8,0.02723225,0.3163505,1.239087,-0.04846386,0.0091274,169.3341815,4
R8,0.0168416,0.3126802,1.237927,-0.01039065,-0.0036703,199.4548013,5
R8,0.01114735,0.3123622,1.236414,-0.00569425,-0.000318,183.196409,5
R8,0.005997085,0.313196,1.236041,-0.005150265,0.0008338,170.8039125,4
R8,0.000405934,0.3136815,1.236124,-0.005591151,0.0004855,175.037247,4
R8,-0.003516346,0.3147669,1.234915,-0.00392228,0.0010854,164.5318071,4
R9,0.07408833,0.2994938,1.438472,0.077604676,-0.0152731,348.866115,8
R9,0.0823891,0.2997366,1.436839,0.00830077,0.0002428,1.675440936,1
R9,0.09089493,0.2993419,1.434774,0.00850583,-0.0003947,357.3431831,8
R9,0.1001697,0.2986145,1.433213,0.00927477,-0.0007274,355.5155962,8
R9,0.109983,0.299282,1.431597,0.0098133,0.0006675,3.891261173,1
R9,0.1317982,0.2973202,1.429072,0.0218152,-0.0019618,354.8613206,8
R9,0.1441149,0.3013926,1.427302,0.0123167,0.0040724,18.29597829,1
R9,0.2309465,0.3019994,1.416705,0.0868316,0.0006068,0.400390101,1
R9,0.3079808,0.3043803,1.413948,0.0770343,0.0023809,1.770277781,1
R9,0.3171798,0.3041673,1.413243,0.009199,-0.000213,358.673571,8
R9,0.3299585,0.3050323,1.411068,0.0127787,0.000865,3.87248782,1
R9,0.3429689,0.3048465,1.40742,0.0130104,-0.0001858,359.1818213,8
R9,0.3572205,0.3048237,1.404086,0.0142516,-2.28E-05,359.9083371,8
R9,0.3710037,0.3050834,1.401319,0.0137832,0.0002597,1.079426656,1
R9,0.3821486,0.3045381,1.398061,0.0111449,-0.0005453,357.198854,8
R9,0.3938714,0.3058108,1.394847,0.0117228,0.0012727,6.196118072,1
R9,0.4043697,0.3059312,1.393179,0.0104983,0.0001204,0.657069186,1
R9,0.4915659,0.2976335,1.387747,0.0871962,-0.0082977,354.5640309,8
R9,0.4955556,0.2964908,1.38813,0.0039897,-0.0011427,344.0176248,8
R9,0.496954,0.293248,1.386938,0.0013984,-0.0032428,293.3272644,7
R9,0.5013579,0.2929503,1.387017,0.0044039,-0.0002977,356.1327362,8
R9,0.5050929,0.2911479,1.385741,0.003735,-0.0018024,334.2394245,8
R9,0.5046515,0.2906578,1.386371,-0.0004414,-0.0004901,227.9927712,6
R9,0.5017494,0.2895483,1.386509,-0.0029021,-0.0011095,200.9223233,5
R9,0.4973664,0.2896378,1.385989,-0.004383,8.95E-05,178.830194,4
R9,0.4904087,0.2878512,1.384978,-0.0069577,-0.0017866,194.4012845,5
R9,0.4466802,0.2966359,1.382798,-0.0437285,0.0087847,168.6409411,4
R9,0.4380849,0.2979427,1.381934,-0.0085953,0.0013068,171.355149,4
R9,0.3944933,0.307343,1.386218,-0.0435916,0.0094003,167.8308148,4
R9,0.3828129,0.308199,1.388294,-0.0116804,0.000856,175.8085625,4
R9,0.3718167,0.3098288,1.39013,-0.0109962,0.0016298,171.569292,4
R9,0.3603189,0.3114331,1.392175,-0.0114978,0.0016043,172.0567442,4
R9,0.3474691,0.3122827,1.395034,-0.0128498,0.0008496,176.2172371,4
R9,0.1372404,0.318727,1.412213,-0.2102287,0.0064443,178.2442188,4
R9,0.1272796,0.3185557,1.412497,-0.0099608,-0.0001713,180.9852421,5
R9,0.1180411,0.3195379,1.413328,-0.0092385,0.0009822,173.9313405,4
R9,0.107108,0.3190013,1.414125,-0.0109331,-0.0005366,182.8098402,5
R9,0.09833815,0.3180889,1.413384,-0.00876985,-0.0009124,185.9395852,5
R9,0.088792,0.3207982,1.413473,-0.00954615,0.0027093,164.1554879,4
R9,0.08009019,0.3225281,1.41399,-0.00870181,0.0017299,168.7563189,4
