Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R7,0.07767759,0.3298555,1.364493,-0.0014134,0.0003419,166.4014341,4
R7,0.07210295,0.3280408,1.365303,-0.00557464,-0.0018147,198.0315063,5
R7,0.07207821,0.3269893,1.365003,-2.47E-05,-0.0010515,268.6521768,6
R7,0.07061779,0.3246315,1.365205,-0.00146042,-0.0023578,238.2259491,6
R7,0.07374298,0.323191,1.363298,0.00312519,-0.0014405,335.2535129,8
R7,0.07357514,0.3189057,1.360868,-0.00016784,-0.0042853,267.757074,6
R7,0.07374948,0.3176379,1.359217,0.00017434,-0.0012678,277.8298527,7
R7,0.07503743,0.3102862,1.356067,0.00128795,-0.0073517,279.9368508,7
R7,0.07118957,0.2559692,1.346094,-0.00384786,-0.054317,265.9478902,6
R7,0.08272949,0.2052061,1.33063,0.01153992,-0.0507631,282.8073268,7
R7,0.08924147,0.1991348,1.327722,0.00651198,-0.0060713,317.0057401,8
R7,0.09296273,0.1944367,1.327969,0.00372126,-0.0046981,308.3819578,7
R7,0.09805754,0.1892843,1.328253,0.00509481,-0.0051524,314.6779973,8
R7,0.1030741,0.1777028,1.324935,0.00501656,-0.0115815,293.4199872,7
R7,0.1089532,0.1708169,1.325558,0.0058791,-0.0068859,310.4903079,7
R7,0.1154069,0.1645051,1.325446,0.0064537,-0.0063118,315.6368678,8
R7,0.1979529,0.1101787,1.334656,0.082546,-0.0543264,326.6496917,8
R7,0.2038048,0.115598,1.338734,0.0058519,0.0054193,42.80200918,1
R7,0.2149006,0.1316337,1.342464,0.0110958,0.0160357,55.31895084,2
R7,0.2224719,0.1391456,1.344994,0.0075713,0.0075119,44.77436143,2
R7,0.2264126,0.148191,1.346885,0.0039407,0.0090454,66.45927021,2
R7,0.2301541,0.1558772,1.349516,0.0037415,0.0076862,64.0440377,2
R7,0.251467,0.293802,1.368284,0.0213129,0.1379248,81.21581739,2
R7,0.2512486,0.3004105,1.366542,-0.0002184,0.0066085,91.89284188,3
R7,0.2517466,0.3145669,1.365626,0.000498,0.0141564,87.98525496,2
R7,0.2537941,0.3248003,1.365497,0.0020475,0.0102334,78.68565308,2
R7,0.255989,0.3327016,1.36588,0.0021949,0.0079013,74.47525321,2
R7,0.2588035,0.3391571,1.365096,0.0028145,0.0064555,66.44352918,2
R7,0.2637818,0.3465826,1.366246,0.0049783,0.0074255,56.1607968,2
R7,0.3136922,0.3803473,1.370193,0.0499104,0.0337647,34.07859899,1
R7,0.4161086,0.3792322,1.383443,0.1024164,-0.0011151,359.3761937,8
R7,0.4237471,0.3753718,1.382368,0.0076385,-0.0038604,333.188551,8
R7,0.4383471,0.3653778,1.385307,0.0146,-0.009994,325.6075581,8
R7,0.4561008,0.3527672,1.387387,0.0177537,-0.0126106,324.6135068,8
R7,0.4649989,0.3465512,1.392252,0.0088981,-0.006216,325.0627704,8
R7,0.4710221,0.3377455,1.392542,0.0060232,-0.0088057,304.3725765,7
R7,0.4740052,0.3240575,1.393588,0.0029831,-0.013688,282.2945389,7
