Name,X,Y,Z,DeltaX,DeltaY,DeltaZ,Alpha,Kuant
R7,0.01802662,0.5050967,1.500256,0.008441726,0.001983583,-0.001815677,13.22311936,1
R7,0.1040219,0.4077754,1.472427,0.08599526,-0.09732136,-0.02782857,311.4645111,7
R7,0.1122387,0.3906913,1.464981,0.008216813,-0.01708409,-0.007445931,295.6858269,7
R7,0.1172469,0.379252,1.46156,0.005008191,-0.01143932,-0.003421068,293.6440417,7
R7,0.1205261,0.3565626,1.456812,0.003279179,-0.02268931,-0.004747987,278.2237464,7
R7,0.1244538,0.3418877,1.453376,0.003927723,-0.01467496,-0.003435969,284.9838952,7
R7,0.1290343,0.3260012,1.448824,0.004580565,-0.01588646,-0.004552126,286.0839317,7
R7,0.134948,0.3085293,1.443798,0.005913645,-0.01747197,-0.005026221,288.6991451,7
R7,0.1415074,0.2924603,1.440178,0.006559387,-0.01606897,-0.003619671,292.2053849,7
R7,0.147244,0.2752753,1.435277,0.005736664,-0.01718503,-0.004901528,288.4599126,7
R7,0.180839,0.2034496,1.426252,0.03359501,-0.07182564,-0.009024143,295.0669046,7
R7,0.2697005,0.1852452,1.443627,0.08886148,-0.01820447,0.0173744,348.4223818,8
R7,0.2754334,0.1887043,1.447135,0.005732834,0.003459185,0.003507733,31.1067296,1
R7,0.2828066,0.1922569,1.451309,0.007373214,0.003552601,0.004174232,25.72594334,1
R7,0.291655,0.197131,1.457921,0.008848429,0.00487408,0.006612301,28.84778795,1
R7,0.3005524,0.2022346,1.46309,0.008897394,0.005103558,0.005168796,29.83864438,1
R7,0.3096526,0.2101062,1.469094,0.009100169,0.007871613,0.006003618,40.85968592,1
R7,0.3273699,0.2305018,1.482778,0.0177173,0.02039561,0.01368487,49.01974033,2
R7,0.3334963,0.2401296,1.489933,0.006126463,0.009627789,0.007154942,57.53012852,2
R7,0.3411717,0.2515781,1.496768,0.00767532,0.01144847,0.006834388,56.16118253,2
R7,0.3503308,0.2685963,1.503387,0.009159148,0.01701823,0.006619334,61.71102783,2
R7,0.3766667,0.3595456,1.539006,0.02633587,0.09094933,0.03561926,73.85075988,2
R7,0.3766009,0.3904587,1.556201,-6.57E-05,0.03091311,0.01719463,90.12185262,3
R7,0.3759529,0.4026091,1.565108,-0.000648052,0.01215041,0.008907318,93.05302186,3
R7,0.3694801,0.4161712,1.572697,-0.006472766,0.01356202,0.007588863,115.5138144,3
R7,0.3666013,0.4314018,1.580989,-0.002878845,0.01523069,0.008291364,100.7035459,3
R7,0.3658205,0.4503993,1.587962,-0.000780761,0.01899749,0.006973267,92.35342463,3
R7,0.3631755,0.4687288,1.594692,-0.002645016,0.01832947,0.00673008,98.21132717,3
R7,0.3585744,0.4836002,1.600986,-0.004601091,0.01487136,0.00629425,107.1916884,3
R7,0.3541555,0.4920231,1.606024,-0.004418939,0.008422881,0.005037427,117.6830805,3
R8,-0.01395087,0.345101,1.573029,-0.001382611,0.008877307,0.003640175,98.85250557,3
R8,-0.01259848,0.3536135,1.574462,0.001352392,0.008512497,0.00143373,80.97278617,2
R8,-0.003802481,0.431033,1.586856,0.008795996,0.07741946,0.01239407,83.5181464,2
R8,0.0359736,0.4996204,1.601603,0.03977609,0.06858742,0.01474631,59.88915084,2
R8,0.04322134,0.5015085,1.603518,0.007247731,0.001888156,0.001914978,14.60195056,1
R8,0.05341071,0.506385,1.60358,0.01018938,0.004876435,6.26E-05,25.57485131,1
R8,0.06414071,0.5070945,1.605572,0.01072999,0.000709534,0.001991868,3.783245543,1
R8,0.07286568,0.5107754,1.607848,0.008724973,0.003680885,0.002276301,22.87387154,1
R8,0.0815744,0.5150898,1.610079,0.008708715,0.004314363,0.002231002,26.35416147,1
R8,0.08966363,0.5146328,1.611705,0.008089237,-0.000456929,0.001625419,356.7670222,8
R8,0.09793705,0.5107839,1.612843,0.008273415,-0.00384897,0.00113821,335.0511415,8
R8,0.1057919,0.5067524,1.614907,0.007854842,-0.00403142,0.002064228,332.8312862,8
R8,0.1357114,0.3639315,1.580955,0.02991956,-0.142821,-0.033952,281.8317853,7
R8,0.1357622,0.3464142,1.575694,5.07E-05,-0.01751724,-0.005261183,270.1658585,7
R8,0.1360027,0.3359644,1.573046,0.00024052,-0.01044986,-0.002647996,271.3185177,7
R8,0.1412613,0.3184501,1.566906,0.005258664,-0.01751432,-0.006139994,286.7123528,7
R8,0.1419189,0.3014064,1.562399,0.000657558,-0.01704368,-0.004507184,272.2094198,7
R8,0.1460173,0.2873615,1.557393,0.004098415,-0.01404485,-0.005006075,286.2677253,7
R8,0.1478434,0.2752457,1.552946,0.001826093,-0.01211587,-0.004446745,278.571056,7
R8,0.1505755,0.2586589,1.5482,0.002732128,-0.01658678,-0.00474596,279.3536107,7
R8,0.1715042,0.2130062,1.535271,0.02092868,-0.0456527,-0.01292944,294.6282586,7
R8,0.1744022,0.2113094,1.533894,0.002897978,-0.001696736,-0.001376629,329.6514704,8
R8,0.1793047,0.2072148,1.533215,0.004902542,-0.004094675,-0.000679135,320.1308724,8
R8,0.183803,0.2022775,1.533317,0.004498228,-0.004937321,0.000101805,312.3356041,7
R8,0.1919878,0.1986363,1.533777,0.00818482,-0.003641143,0.000460267,336.0173749,8
R8,0.2000193,0.1943326,1.532125,0.008031547,-0.004303724,-0.001652479,331.81526,8
R8,0.2323504,0.1893838,1.531267,0.03233109,-0.004948735,-0.000857234,351.2976052,8
R8,0.2395796,0.1898023,1.531184,0.007229194,0.000418454,-8.29E-05,3.312810182,1
R8,0.2487257,0.1916284,1.530893,0.009146109,0.001826078,-0.000291824,11.29099437,1
R8,0.2598203,0.1924726,1.531103,0.01109456,0.000844196,0.000210643,4.351304878,1
R8,0.2729461,0.1934716,1.531544,0.01312584,0.000999034,0.000440359,4.352502692,1
R8,0.2845524,0.1965385,1.532146,0.01160631,0.003066897,0.000602603,14.80174252,1
R8,0.2928849,0.197683,1.535585,0.008332461,0.001144513,0.003439069,7.820975391,1
R8,0.3447736,0.222996,1.552097,0.0518887,0.025313,0.01651204,26.00462938,1
R8,0.3482811,0.2269686,1.556132,0.003507465,0.00397253,0.004034758,48.55775718,2
R8,0.3528867,0.2342092,1.560905,0.004605621,0.007240608,0.004773378,57.54029134,2
R8,0.3907703,0.3128945,1.584599,0.03788364,0.07868536,0.02369392,64.29117156,2
R8,0.3951235,0.3254956,1.589794,0.004353136,0.01260105,0.005194545,70.94210863,2
R8,0.3971885,0.4104166,1.617112,0.002065033,0.08492103,0.02731824,88.60700745,2
R8,0.3813957,0.4990801,1.645812,-0.01579276,0.08866349,0.02869976,100.099616,3
R9,-0.1061863,0.3676289,1.624473,0.002380252,0.00617975,0.001129866,68.93483062,2
R9,-0.1054125,0.3761836,1.626455,0.000773802,0.008554697,0.001981378,84.83146086,2
R9,-0.1033216,0.3881953,1.628135,0.002090916,0.01201174,0.001680493,80.12531427,2
R9,-0.1029079,0.4058769,1.627336,0.000413694,0.0176816,-0.000798821,88.65970456,2
R9,-0.09706718,0.418462,1.627474,0.005840756,0.0125851,0.000137925,65.10394396,2
R9,-0.09265394,0.4345861,1.62792,0.00441324,0.01612413,0.000446081,74.69280248,2
R9,-0.08532044,0.443094,1.627399,0.007333502,0.008507907,-0.000521183,49.23987424,2
R9,-0.07923291,0.4600081,1.6271,0.006087527,0.01691401,-0.000299573,70.2056718,2
R9,-0.01572797,0.4908828,1.629706,0.06350494,0.03087479,0.00260675,25.92806358,1
R9,-0.005871527,0.4903268,1.630723,0.009856442,-0.000556052,0.001016617,356.7710782,8
R9,0.002281405,0.4846115,1.629405,0.008152932,-0.005715251,-0.001317978,324.9693291,8
R9,0.01228004,0.4746242,1.627625,0.009998638,-0.009987295,-0.001780152,315.0325182,8
R9,0.0196263,0.4684281,1.625809,0.007346262,-0.006196171,-0.001815915,319.854196,8
R9,0.04428936,0.3736056,1.601846,0.02466305,-0.09482244,-0.02396309,284.5794319,7
R9,0.04710225,0.3659762,1.59749,0.002812896,-0.007629484,-0.004355788,290.2383042,7
R9,0.04842098,0.3484662,1.592968,0.00131873,-0.01751,-0.004522562,274.3069841,7
R9,0.04990204,0.333719,1.589772,0.001481052,-0.01474717,-0.003195286,275.7349612,7
R9,0.04610563,0.2327306,1.56946,-0.00379641,-0.1009884,-0.02031255,267.8471201,6
R9,0.04971708,0.2281385,1.564083,0.003611457,-0.004592031,-0.005377054,308.1836985,7
R9,0.05149232,0.215574,1.560328,0.001775239,-0.01256455,-0.003755093,278.0420602,7
R9,0.05640639,0.2070473,1.556799,0.004914068,-0.008526653,-0.003528833,299.9556438,7
R9,0.06167386,0.197916,1.554597,0.005267471,-0.009131357,-0.002201438,299.9787225,7
R9,0.06818555,0.1890511,1.553446,0.006511692,-0.008864895,-0.001151085,306.2990732,7
R9,0.07835096,0.1806556,1.552546,0.01016541,-0.008395463,-0.000900388,320.4471992,8
R9,0.08836158,0.1760066,1.551972,0.01001061,-0.004648998,-0.000573874,335.0895116,8
R9,0.1010002,0.1693962,1.552611,0.01263866,-0.006610408,0.000638843,332.3890488,8
R9,0.1388019,0.1549008,1.55518,0.03780162,-0.01449537,0.00256896,339.020231,8
R9,0.1534546,0.1541986,1.556193,0.01465273,-0.000702217,0.001013517,357.2562572,8
R9,0.1663022,0.1516892,1.558033,0.0128476,-0.002509385,0.001839995,348.9481644,8
R9,0.178639,0.1522326,1.560963,0.01233679,0.000543341,0.002929449,2.52181004,1
R9,0.2822606,0.2837757,1.599415,0.1036216,0.1315432,0.03845263,51.7711461,2
R9,0.2988816,0.3126546,1.603985,0.01662096,0.02887881,0.004569292,60.07777751,2
R9,0.2960532,0.3312089,1.611262,-0.00282833,0.01855436,0.007277489,98.66715017,3
R9,0.2956186,0.3548912,1.617977,-0.000434637,0.02368227,0.006714702,91.05142269,3
R9,0.2962245,0.3719913,1.624728,0.000605911,0.01710016,0.006751418,87.97068418,2
R9,0.2981225,0.3931049,1.631104,0.001898021,0.0211136,0.006375909,84.86316572,2
R9,0.293703,0.4060082,1.637315,-0.004419565,0.01290324,0.006211162,108.9071479,3
R9,0.2934133,0.4206843,1.644233,-0.000289708,0.01467612,0.006917596,91.1308788,3
R9,0.2859881,0.4758952,1.663175,-0.007425189,0.05521086,0.01894224,97.65962613,3
R9,0.2828384,0.4798386,1.666026,-0.003149658,0.003943473,0.002851009,128.6144163,3
