Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R8,0.3769149,-9.24E-05,1.332467,-0.0082346,-0.005092768,211.7351196,5
R8,0.3136813,-0.01595298,1.336358,-0.0632336,-0.01586058,194.0807338,5
R8,0.3088183,-0.0186701,1.33698,-0.004863,-0.00271712,209.193546,5
R8,0.2990245,-0.02005204,1.338801,-0.0097938,-0.00138194,188.0316146,5
R8,0.2802736,-0.01605223,1.340235,-0.0187509,0.00399981,167.9585413,4
R8,0.211775,-0.00259776,1.35141,-0.0684986,0.01345447,168.8874525,4
R8,0.2035391,0.003149874,1.351316,-0.0082359,0.005747634,145.0897504,4
R8,0.1875278,0.008062631,1.354713,-0.0160113,0.004912757,162.9423834,4
R8,0.1749035,0.01511785,1.356064,-0.0126243,0.007055219,150.8009123,4
R8,0.161277,0.02093896,1.355264,-0.0136265,0.00582111,156.8682916,4
R8,0.1491401,0.02974419,1.35574,-0.0121369,0.00880523,144.0393961,4
R8,0.09080069,0.07151311,1.352336,-0.05833941,0.04176892,144.3986984,4
R8,0.03116578,0.1713608,1.356375,-0.05963491,0.09984769,120.8481315,3
R8,0.02273598,0.1850388,1.360068,-0.0084298,0.013678,121.6456757,3
R8,0.01338023,0.1954351,1.362779,-0.00935575,0.0103963,131.9844111,3
R8,0.004012677,0.2153521,1.365346,-0.009367553,0.019917,115.1889865,3
R8,-0.00762126,0.2359872,1.370951,-0.011633937,0.0206351,119.4140249,3
R8,-0.01630594,0.2475064,1.374385,-0.00868468,0.0115192,127.0137666,3
R8,-0.01822389,0.2590963,1.376815,-0.00191795,0.0115899,99.39641281,3
R8,-0.02228489,0.2659439,1.379027,-0.004061,0.0068476,120.6702511,3
R8,-0.02742521,0.2848221,1.383056,-0.00514032,0.0188782,105.2317259,3
R9,0.2754416,0.4709806,1.232604,0.30286681,0.1861585,31.57715749,1
R9,0.2752837,0.4741348,1.234923,-0.0001579,0.0031542,92.86584794,3
R9,0.2842717,0.4849783,1.235056,0.008988,0.0108435,50.34521926,2
R9,0.3489908,0.4626259,1.214985,0.0647191,-0.0223524,340.946335,8
R9,0.35741,0.455742,1.210105,0.0084192,-0.0068839,320.7290904,8
R9,0.3842286,0.4340836,1.200819,0.0268186,-0.0216584,321.076047,8
R9,0.3982787,0.4208741,1.196603,0.0140501,-0.0132095,316.7662612,8
R9,0.4083642,0.4114231,1.193488,0.0100855,-0.009451,316.8601796,8
R9,0.4161488,0.3963856,1.190093,0.0077846,-0.0150375,297.3696599,7
R9,0.4317832,0.3465342,1.182761,0.0156344,-0.0498514,287.4124722,7
R9,0.4404299,0.3344159,1.18081,0.0086467,-0.0121183,305.5087752,7
R9,0.4494616,0.2787043,1.176264,0.0090317,-0.0557116,279.2084076,7
R9,0.4590347,0.2400134,1.169206,0.0095731,-0.0386909,283.8973072,7
R9,0.4634356,0.2068103,1.164344,0.0044009,-0.0332031,277.5502513,7
R9,0.4609886,0.1827168,1.159751,-0.002447,-0.0240935,264.2007732,6
R9,0.4575335,0.1707743,1.157119,-0.0034551,-0.0119425,253.8642471,6
R9,0.4560521,0.1558873,1.155153,-0.0014814,-0.014887,264.3172256,6
R9,0.4393454,0.143089,1.152505,-0.0167067,-0.0127983,217.4542065,5
R9,0.4348013,0.131118,1.15095,-0.0045441,-0.011971,249.2136213,6
R9,0.3735534,0.08188079,1.14871,-0.0612479,-0.04923721,218.7958146,5
R9,0.3702008,0.07877508,1.149612,-0.0033526,-0.00310571,222.8107477,5
R9,0.3642809,0.07459845,1.150323,-0.0059199,-0.00417663,215.2038769,5
R9,0.2677552,0.07521221,1.154334,-0.0965257,0.00061376,179.6356889,5
R9,0.2594689,0.07512126,1.157479,-0.0082863,-9.095E-05,180.6288503,5
R9,0.2416625,0.07922245,1.158642,-0.0178064,0.00410119,167.0297623,4
R9,0.2253275,0.08369789,1.160339,-0.016335,0.00447544,164.6781717,4
R9,0.2022585,0.0890789,1.161458,-0.023069,0.00538101,166.8701155,4
R9,0.1896511,0.0942106,1.164392,-0.0126074,0.0051317,157.8517735,4
R9,0.1813721,0.1033594,1.16605,-0.008279,0.0091488,132.1428091,3
R9,0.1671485,0.1118891,1.166628,-0.0142236,0.0085297,149.0494555,4
R9,0.154785,0.1247022,1.16729,-0.0123635,0.0128131,133.9769292,3
R9,0.1470015,0.1342605,1.167042,-0.0077835,0.0095583,129.1565618,3
R9,0.1084695,0.2076156,1.172884,-0.038532,0.0733551,117.712068,3
R9,0.01782111,0.3209911,1.181365,-0.09064839,0.1133755,128.6437779,3
R9,0.01550914,0.3179683,1.181217,-0.00231197,-0.0030228,232.5896555,6
R9,0.008590749,0.3260827,1.182308,-0.006918391,0.0081144,130.4511289,3
R9,0.003463074,0.3356621,1.184652,-0.005127675,0.0095794,118.1593166,3
R9,0.005003289,0.344348,1.184387,0.001540215,0.0086859,79.94462958,2
R9,-0.002933992,0.369338,1.183884,-0.007937281,0.02499,107.6207998,3
R9,-0.000341318,0.3811469,1.180293,0.002592674,0.0118089,77.61703772,2
