Name,X,Y,Z,DeltaX,DeltaY,DeltaZ,Alpha,Kuant
R7,0.4748187,0.3122595,1.516324,0.009773046,-0.01584694,-0.000131369,301.6627584,7
R7,0.4816557,0.2957143,1.516501,0.00683701,-0.01654521,0.000177026,292.4519794,7
R7,0.4686406,0.2662998,1.517075,-0.01301509,-0.02941447,0.000574112,246.1319342,6
R7,0.4696124,0.2474618,1.517445,0.000971764,-0.01883803,0.000370026,272.9529991,7
R7,0.489082,0.05579013,1.487574,0.01946962,-0.1916716,-0.02987194,275.8000973,7
R7,0.4836727,0.04078505,1.484581,-0.0054093,-0.01500508,-0.002992511,250.1758725,6
R7,0.4745407,0.02548876,1.481466,-0.009131998,-0.01529629,-0.003115058,239.1624868,6
R7,0.4660524,0.009810086,1.478262,-0.008488297,-0.01567867,-0.00320375,241.569267,6
R7,0.4598283,-0.004282342,1.475649,-0.006224126,-0.01409243,-0.002613068,246.1706546,6
R7,0.4514123,-0.01893688,1.472663,-0.008415908,-0.01465453,-0.00298655,240.1318032,6
R7,0.4440566,-0.03294485,1.471705,-0.007355779,-0.01400797,-0.000957966,242.2954139,6
R7,0.4342365,-0.04549681,1.469837,-0.009820104,-0.01255196,-0.001867414,231.9619297,6
R7,0.2837829,-0.07212795,1.482132,-0.1504536,-0.02663115,0.01229477,190.0377127,5
R7,0.2591639,-0.05979658,1.485868,-0.02461898,0.01233137,0.003735542,153.3942262,4
R7,0.2418669,-0.05289419,1.488869,-0.01729703,0.006902386,0.003001809,158.2455115,4
R7,0.2285827,-0.04707495,1.490489,-0.01328422,0.005819239,0.001619816,156.3438649,4
R7,0.1997784,-0.03353588,1.492583,-0.02880423,0.01353908,0.002094269,154.8246965,4
R7,0.1886131,-0.02507256,1.494262,-0.01116529,0.008463316,0.001678228,142.8377873,4
R7,0.1691173,-0.01840959,1.496477,-0.01949582,0.006662972,0.002214909,161.131412,4
R7,0.1552981,-0.009610057,1.496508,-0.01381928,0.008799534,3.18E-05,147.5127371,4
R7,0.1396837,0.000408849,1.497575,-0.01561433,0.01001891,0.001066327,147.3138045,4
R7,0.09771848,0.04238595,1.50495,-0.04196524,0.0419771,0.007375002,134.9919048,4
R7,0.03120982,0.179774,1.504735,-0.06650867,0.137388,-0.000214934,115.8313332,3
R7,0.01920846,0.1905873,1.505517,-0.01200135,0.01081328,0.00078249,137.9809804,4
R7,0.01583144,0.4325559,1.58525,-0.003377022,0.2419687,0.07973301,90.79959328,3
R7,0.0405405,0.4453775,1.588656,0.02470906,0.01282156,0.003405571,27.4248512,1
R7,0.06979351,0.4703912,1.592005,0.02925301,0.02501369,0.003349423,40.53312002,1
R7,0.08496011,0.4746916,1.591775,0.0151666,0.004300386,-0.000230193,15.83032321,1
R8,0.4505297,0.3699167,1.41607,0.4505297,0.3699167,1.41607,39.3884124,1
R8,0.5011694,0.1758418,1.38552,0.05063972,-0.194075,-0.03055,284.6240414,7
R8,0.4964582,0.1477866,1.383968,-0.004711151,-0.02805512,-0.001552582,260.4675535,6
R8,0.4937831,0.1365418,1.382161,-0.002675176,-0.01124485,-0.001806855,256.6179626,6
R8,0.4885448,0.1246874,1.380981,-0.005238295,-0.01185443,-0.001179576,246.1600829,6
R8,0.4832757,0.1043537,1.377062,-0.00526911,-0.02033366,-0.003919244,255.4723562,6
R8,0.3939772,0.001310896,1.369048,-0.08929846,-0.1030428,-0.008014321,229.0872998,6
R8,0.3829416,-0.03113034,1.36186,-0.01103562,-0.03244123,-0.007187247,251.2130989,6
R8,0.3738533,-0.04008526,1.360062,-0.009088308,-0.008954927,-0.001797915,224.5764601,6
R8,0.3126462,-0.07194145,1.353542,-0.06120706,-0.03185619,-0.006519914,207.4954418,5
R8,0.292742,-0.08135515,1.351993,-0.01990417,-0.009413697,-0.001549125,205.3118547,5
R8,0.2789477,-0.08370609,1.352036,-0.01379436,-0.002350941,4.26E-05,189.6718605,5
R8,0.2670279,-0.08347942,1.352436,-0.01191977,0.000226669,0.000399828,178.910582,4
R8,0.2563907,-0.08748053,1.352653,-0.01063719,-0.004001111,0.000216842,200.6134691,5
R8,0.1132458,0.001698102,1.373606,-0.1431449,0.08917863,0.02095366,148.0772791,4
R8,0.04046397,0.09300213,1.380839,-0.07278185,0.09130403,0.007232547,128.5596567,3
R8,0.03324328,0.113322,1.382891,-0.007220697,0.02031986,0.00205195,109.5627565,3
R8,0.02712952,0.1292324,1.383569,-0.006113756,0.01591039,0.000678539,111.0198635,3
R8,0.0208075,0.1481657,1.386308,-0.006322019,0.01893337,0.002739191,108.4646187,3
R8,0.01815072,0.1613452,1.386675,-0.002656786,0.01317948,0.000366092,101.397229,3
R8,-0.04350966,0.3441824,1.428858,-0.06166038,0.1828372,0.04218364,108.6362662,3
R8,-0.04736842,0.3721293,1.426982,-0.003858756,0.02794686,-0.001876473,97.86139429,3
R8,-0.04656775,0.3844721,1.428254,0.000800673,0.01234278,0.001272559,86.28843817,2
R8,-0.03807915,0.407042,1.428554,0.008488592,0.02256995,0.000300169,69.38864448,2
R8,-0.03023251,0.4185993,1.426578,0.007846644,0.01155728,-0.001976132,55.82603733,2
R8,-0.02041219,0.4333475,1.425528,0.009820323,0.01474816,-0.001050115,56.34163724,2
R8,0.00338743,0.4623861,1.422711,0.02379962,0.02903861,-0.002817631,50.66245523,2
R8,0.02858738,0.4825348,1.419738,0.02519995,0.02014872,-0.002972126,38.64422207,1
R8,0.1097756,0.5334365,1.428182,0.08118819,0.05090174,0.008443236,32.08606309,1
R8,0.1224041,0.5392396,1.431845,0.01262853,0.005803049,0.003663063,24.67967811,1
R8,0.1348632,0.5429729,1.433177,0.01245908,0.003733337,0.001332641,16.68073366,1
R8,0.1458753,0.5452082,1.43604,0.01101217,0.002235234,0.00286305,11.47393115,1
R8,0.1588738,0.5490927,1.438002,0.01299845,0.003884554,0.001961589,16.63864279,1
R8,0.1705856,0.5527658,1.440111,0.01171181,0.003673077,0.002108693,17.41255335,1
R8,0.1823573,0.5561597,1.441464,0.01177174,0.003393888,0.001353264,16.08270001,1
R8,0.1952639,0.5604931,1.442454,0.01290658,0.004333436,0.000989556,18.55968318,1
R8,0.2084391,0.5636247,1.44515,0.01317519,0.003131568,0.002696991,13.37034631,1
R8,0.2767816,0.5733861,1.457142,0.06834248,0.009761453,0.01199114,8.128657632,1
R8,0.3292021,0.5782302,1.461451,0.05242053,0.004844069,0.004309773,5.279586605,1
R8,0.3349954,0.5795408,1.462726,0.005793273,0.001310647,0.001274347,12.74777166,1
R9,0.3505328,0.1655914,1.484782,-0.01304188,-0.01978451,-0.002391815,236.6072684,6
R9,0.3353488,0.1488494,1.482324,-0.01518396,-0.01674198,-0.002457857,227.7938788,6
R9,0.3302291,0.1337983,1.479726,-0.005119711,-0.01505107,-0.002597809,251.2139578,6
R9,0.3244094,0.1178582,1.47589,-0.005819708,-0.01594014,-0.003836036,249.9429797,6
R9,0.321654,0.1033079,1.472489,-0.002755433,-0.01455033,-0.003401279,259.2767349,6
R9,0.3139531,0.08885679,1.468171,-0.007700861,-0.01445108,-0.00431788,241.9472155,6
R9,0.3131419,0.0756182,1.463385,-0.000811249,-0.01323859,-0.004786372,266.4933506,6
R9,0.3052207,0.06492078,1.459116,-0.007921219,-0.01069742,-0.004268408,233.4808149,6
R9,0.2980281,0.05264867,1.455928,-0.007192522,-0.0122721,-0.003188491,239.625974,6
R9,0.2221807,0.01519573,1.446523,-0.07584743,-0.03745294,-0.009404421,206.2798435,5
R9,0.214571,0.01144477,1.444193,-0.00760968,-0.003750959,-0.002330303,206.2395827,5
R9,0.1980029,0.009855893,1.442833,-0.01656809,-0.001588875,-0.00135982,185.4778966,5
R9,0.1817836,0.01111476,1.440942,-0.01621932,0.00125887,-0.001891375,175.5618594,4
R9,0.1649083,0.01184571,1.439817,-0.01687531,0.000730949,-0.001124501,177.5198025,4
R9,0.1472499,0.01290231,1.439491,-0.01765837,0.001056604,-0.000326753,176.5757397,4
R9,0.1322355,0.01458699,1.437399,-0.01501442,0.001684671,-0.002091408,173.5979877,4
R9,0.1153923,0.01629792,1.436385,-0.01684321,0.00171093,-0.001014233,174.1998009,4
R9,0.09985257,0.01702412,1.435806,-0.01553973,0.000726203,-0.000579119,177.3244008,4
R9,0.0818323,0.01843757,1.435844,-0.01802027,0.00141345,3.77E-05,175.5150922,4
R9,0.06649925,0.01790662,1.436724,-0.01533305,-0.000530943,0.000880837,181.9832101,5
R9,0.04579142,0.01978098,1.436889,-0.02070782,0.001874359,0.000164866,174.8279922,4
R9,0.03010867,0.02060335,1.438017,-0.01568275,0.000822365,0.001127839,176.9982978,4
R9,-0.04141246,0.05727193,1.440244,-0.07152113,0.03666858,0.00222683,152.8559781,4
R9,-0.04989243,0.06907408,1.439674,-0.008479964,0.01180215,-0.000569701,125.6976272,3
R9,-0.07495485,0.1485182,1.439162,-0.02506242,0.07944417,-0.000512123,107.5090322,3
R9,-0.08033651,0.1643884,1.440397,-0.005381666,0.01587015,0.001235247,108.7321155,3
R9,-0.08801145,0.1790888,1.44253,-0.00767494,0.01470043,0.002132535,117.5685882,3
R9,-0.1085409,0.2060981,1.451416,-0.02052948,0.02700926,0.00888586,127.238118,3
R9,-0.1151605,0.221384,1.455899,-0.00661955,0.01528592,0.004482746,113.4149683,3
R9,-0.1144108,0.2317223,1.456899,0.000749722,0.01033832,0.001000047,85.85224219,2
R9,-0.1243669,0.2523605,1.46296,-0.009956136,0.02063815,0.006061435,115.75332,3
R9,-0.1281098,0.2665433,1.467064,-0.003742933,0.01418281,0.00410378,104.783659,3
R9,-0.1304602,0.2867496,1.470594,-0.00235033,0.02020633,0.003530622,96.63463176,3
R9,-0.1330541,0.3009444,1.473257,-0.002593964,0.01419473,0.002662897,100.3560387,3
R9,-0.1362626,0.3688282,1.483156,-0.003208518,0.06788382,0.009898663,92.70606206,3
R9,-0.1329205,0.3739349,1.484657,0.003342122,0.005106717,0.001500845,56.79701465,2
R9,-0.1145953,0.4092767,1.490207,0.01832519,0.03534183,0.005550265,62.59268436,2
R9,-0.09582582,0.4260079,1.491032,0.01876951,0.01673114,0.000824451,41.71380928,1
R9,-0.08602802,0.4313851,1.492272,0.009797804,0.005377233,0.001240253,28.75887069,1
R9,-0.07461071,0.4366389,1.491683,0.01141731,0.005253822,-0.000588894,24.7101312,1
